1609459200.0,28923.63000000,29017.50000000,28690.17000000,28836.63000000,1320.68874800,1609460999999,38086677.74789903,33194,629.67220200,18158171.97941198,0
1609461000.0,28836.63000000,29031.34000000,28836.62000000,28995.13000000,991.12269700,1609462799999,28682152.59220105,25195,585.68703600,16945370.80347078,0
1609462800.0,28995.13000000,29417.87000000,28960.35000000,29385.39000000,3449.11844400,1609464599999,100932550.97962961,62279,2087.27517600,61080210.83420632,0
1609464600.0,29387.07000000,29470.00000000,29311.75000000,29409.99000000,1953.95002700,1609466399999,57425265.83842761,41617,1072.76652500,31533781.10134661,0
1609466400.0,29410.00000000,29465.26000000,29201.78000000,29298.86000000,1244.62477600,1609468199999,36519996.52288238,29938,626.33023100,18376732.28183821,0
1609468200.0,29298.87000000,29341.21000000,29120.03000000,29194.65000000,1139.60678400,1609469999999,33322657.15053792,27708,577.10327500,16876017.62648785,0
1609470000.0,29195.25000000,29311.00000000,29150.02000000,29215.84000000,692.38814300,1609471799999,20248681.66567074,20311,374.40714400,10950206.81968481,0
1609471800.0,29216.03000000,29367.00000000,29190.83000000,29278.40000000,768.95693400,1609473599999,22512095.05984572,22199,401.50852200,11755341.16339496,0
1609473600.0,29278.41000000,29395.00000000,29278.40000000,29332.81000000,871.91533900,1609475399999,25579599.16925479,24623,426.40356700,12509152.21748463,0
1609475400.0,29332.81000000,29373.60000000,29029.40000000,29220.31000000,1166.13146400,1609477199999,34035038.13427395,30791,576.93926700,16837229.66272191,0
1609477200.0,29220.31000000,29235.28000000,29084.11000000,29161.28000000,873.50362900,1609478999999,25463346.95444114,24030,359.70261700,10486448.20589110,0
1609479000.0,29161.28000000,29213.40000000,29113.80000000,29187.01000000,596.45263300,1609480799999,17401191.74991697,17770,320.14412500,9340742.08658152,0
1609480800.0,29187.01000000,29270.00000000,29100.00000000,29100.00000000,663.32546700,1609482599999,19367424.20954332,22430,322.16157100,9407749.06471510,0
1609482600.0,29100.00000000,29205.76000000,29077.32000000,29174.35000000,757.40082400,1609484399999,22078588.80864673,23970,376.98110500,10990573.69520663,0
1609484400.0,29174.35000000,29191.98000000,28806.54000000,29018.83000000,1729.83982400,1609486199999,50133895.47990810,34653,721.01282000,20899624.76458985,0
1609486200.0,29018.83000000,29100.96000000,29000.00000000,29092.83000000,650.34109400,1609487999999,18900723.61499130,18505,333.70817100,9698832.63789321,0
1609488000.0,29092.84000000,29178.03000000,28872.24000000,29033.90000000,1170.22345000,1609489799999,33944123.55316449,32464,574.77011000,16674981.55009081,0
1609489800.0,29033.93000000,29122.00000000,28931.32000000,29000.01000000,837.94228900,1609491599999,24330067.14545740,22548,447.29606000,12987466.17589508,0
1609491600.0,29000.01000000,29236.03000000,28970.00000000,29181.07000000,1092.37616200,1609493399999,31820958.94416961,22124,640.73968400,18669802.46547883,0
1609493400.0,29181.06000000,29307.73000000,29174.47000000,29202.21000000,929.67986000,1609495199999,27185553.31681639,21550,567.73789400,16602914.88676383,0
1609495200.0,29202.21000000,29344.97000000,29152.88000000,29221.71000000,1114.27812600,1609496999999,32601116.56939804,24687,603.55111700,17658536.97764287,0
1609497000.0,29221.70000000,29311.00000000,29200.01000000,29223.82000000,829.97771500,1609498799999,24280807.30665920,22096,410.98720200,12024490.84135565,0
1609498800.0,29223.82000000,29375.96000000,29212.44000000,29366.35000000,1290.24742800,1609500599999,37813571.87417180,27546,695.19782000,20376541.67314850,0
1609500600.0,29368.93000000,29402.57000000,29238.49000000,29313.49000000,1018.98028900,1609502399999,29867337.53810635,22337,613.81499600,17994955.92694133,0
1609502400.0,29313.49000000,29448.00000000,29186.63000000,29443.65000000,1119.54677000,1609504199999,32834332.08411880,26408,599.71023000,17594055.80218603,0
1609504200.0,29443.65000000,29600.00000000,29150.00000000,29233.49000000,3072.36839100,1609505999999,90419506.15205230,56437,1733.59652300,51055141.39042132,0
1609506000.0,29233.49000000,29420.00000000,29200.00000000,29389.36000000,1225.47501000,1609507799999,35945223.19137693,27827,591.31266900,17347656.39853495,0
1609507800.0,29389.36000000,29470.00000000,29354.70000000,29464.79000000,985.82328000,1609509599999,29007388.98705454,23593,511.09143100,15037948.38654339,0
1609509600.0,29464.79000000,29530.00000000,29356.05000000,29415.94000000,1497.12829500,1609511399999,44077975.53659361,33538,739.11238800,21762925.45711608,0
1609511400.0,29415.95000000,29440.12000000,29266.15000000,29327.84000000,1115.54387500,1609513199999,32746386.99705171,29803,512.69632100,15050286.64147619,0
1609513200.0,29327.83000000,29391.00000000,29223.00000000,29297.04000000,1251.69247900,1609514999999,36692571.79823257,35617,659.25600200,19326331.11113432,0
1609515000.0,29297.03000000,29297.04000000,29030.14000000,29188.67000000,1527.37141500,1609516799999,44539430.68942422,36349,603.32415100,17595772.02020818,0
1609516800.0,29188.67000000,29325.00000000,29125.00000000,29277.11000000,863.65672000,1609518599999,25245330.80164365,23634,464.89858400,13589777.50428680,0
1609518600.0,29277.11000000,29360.00000000,29249.23000000,29300.57000000,626.67276400,1609520399999,18365061.07289753,17952,309.41389300,9067766.18205812,0
1609520400.0,29300.79000000,29339.76000000,29230.00000000,29277.25000000,678.96773700,1609522199999,19886095.63042447,18293,296.42519200,8681203.97859029,0
1609522200.0,29277.24000000,29277.24000000,28937.00000000,29079.64000000,1826.00936200,1609523999999,53137344.70490661,39717,722.69285900,21034284.83753671,0
1609524000.0,29077.59000000,29259.98000000,28984.85000000,29021.88000000,1408.47239000,1609525799999,41044246.10059408,33952,653.77712700,19055078.25664220,0
1609525800.0,29021.88000000,29103.18000000,28624.57000000,29072.70000000,2817.95765100,1609527599999,81436319.64249854,54904,1147.76490500,33181726.16694630,0
1609527600.0,29072.70000000,29125.31000000,28950.00000000,29055.08000000,999.78578100,1609529399999,29026336.92922736,28452,453.47909200,13166877.74188139,0
1609529400.0,29055.08000000,29125.32000000,29002.10000000,29029.04000000,629.44294000,1609531199999,18298391.35438333,20586,298.56592300,8680715.26308196,0
1609531200.0,29029.04000000,29245.17000000,28880.37000000,29212.62000000,1139.46515300,1609532999999,33173807.71346387,29715,593.66862300,17286305.79125238,0
1609533000.0,29212.62000000,29279.72000000,29146.60000000,29200.96000000,699.08392900,1609534799999,20416290.42542161,23234,366.56034000,10706346.05618976,0
1609534800.0,29200.97000000,29239.99000000,29164.70000000,29225.79000000,701.14670800,1609536599999,20479179.29676304,16137,374.60642000,10941347.34126127,0
1609536600.0,29225.80000000,29289.82000000,29130.00000000,29160.39000000,746.08293300,1609538399999,21806182.21924301,18044,401.71767300,11743304.13094230,0
1609538400.0,29163.17000000,29303.57000000,29104.57000000,29270.90000000,631.97636800,1609540199999,18475795.92152470,20499,346.40383700,10130043.12609564,0
1609540200.0,29270.90000000,29326.74000000,29233.00000000,29262.32000000,495.05952900,1609541999999,14496487.61626238,17034,206.08201800,6035183.44512269,0
1609542000.0,29262.32000000,29309.90000000,29228.14000000,29276.25000000,447.06195200,1609543799999,13087112.17038010,14484,227.95050700,6673528.19283483,0
1609543800.0,29276.24000000,29338.89000000,29252.60000000,29331.69000000,524.06143300,1609545599999,15356770.20032005,14136,295.79678000,8668263.88051862,0
1609545600.0,29331.70000000,29338.59000000,28946.53000000,29032.24000000,1720.72561900,1609547399999,50147274.96711392,37021,714.74058400,20833949.01040032,0
1609547400.0,29032.24000000,29204.66000000,28977.49000000,29197.48000000,917.43376000,1609549199999,26709256.59188895,19766,532.50560300,15496878.25611405,0
1609549200.0,29197.93000000,29234.99000000,29100.00000000,29208.45000000,737.49343600,1609550999999,21520233.65876939,17861,324.30028100,9464280.69796807,0
1609551000.0,29208.45000000,29400.00000000,29201.41000000,29359.47000000,1154.50381300,1609552799999,33865169.13093478,23275,636.19172000,18663188.91280587,0
1609552800.0,29359.46000000,29469.00000000,29323.66000000,29414.16000000,977.77300300,1609554599999,28757319.49906833,19345,556.82041800,16378547.81369764,0
1609554600.0,29414.32000000,29425.58000000,29320.01000000,29323.82000000,727.05713400,1609556399999,21354138.25415817,15519,362.28208900,10640269.53302898,0
1609556400.0,29323.82000000,29382.49000000,29280.00000000,29312.24000000,707.25320400,1609558199999,20748562.49974128,19375,353.87297000,10381040.43186894,0
1609558200.0,29311.23000000,29361.58000000,29256.85000000,29351.95000000,450.78855700,1609559999999,13214552.66538114,13963,209.95927300,6155281.01338614,0
1609560000.0,29351.95000000,29363.41000000,29220.00000000,29302.92000000,474.99194900,1609561799999,13911919.63557749,18464,229.50674100,6722131.42578062,0
1609561800.0,29302.92000000,29396.00000000,29243.43000000,29349.63000000,513.71912100,1609563599999,15073864.31544790,18129,284.49177300,8347686.20660598,0
1609563600.0,29349.63000000,29500.00000000,29349.63000000,29495.97000000,986.76319000,1609565399999,29054546.26407349,18824,613.67031100,18069203.05499496,0
1609565400.0,29495.97000000,29590.00000000,29461.81000000,29589.99000000,1792.11504100,1609567199999,52903388.65744798,29379,1275.57984300,37652996.40521569,0
1609567200.0,29589.99000000,29663.10000000,29450.00000000,29659.47000000,1376.84589600,1609568999999,40735797.99419603,30256,898.34639100,26582356.19552464,0
1609569000.0,29659.47000000,29745.00000000,29537.11000000,29709.07000000,1653.39492400,1609570799999,49055359.02489463,30857,1021.27089000,30302076.07685818,0
1609570800.0,29709.06000000,29770.65000000,29672.09000000,29716.43000000,1609.78247900,1609572599999,47858824.20993324,27679,1034.05588400,30748283.12844539,0
1609572600.0,29716.50000000,29820.50000000,29623.31000000,29750.00000000,1458.03024500,1609574399999,43364121.36786439,29174,965.86126100,28731359.28302760,0
1609574400.0,29751.47000000,29849.11000000,29694.36000000,29722.54000000,1279.69750100,1609576199999,38112944.58986668,33756,686.72271300,20453488.50959309,0
1609576200.0,29722.53000000,29849.00000000,29640.00000000,29844.51000000,1078.39074000,1609577999999,32100347.89895719,21438,499.15629700,14855109.23388289,0
1609578000.0,29844.52000000,29862.00000000,29666.00000000,29700.30000000,1136.86160300,1609579799999,33852442.26504341,24813,435.69448100,12976233.27092075,0
1609579800.0,29701.05000000,29899.00000000,29578.05000000,29612.87000000,2051.63577200,1609581599999,61038688.08875201,38832,1054.40890300,31392437.74437661,0
1609581600.0,29612.88000000,29829.00000000,29473.91000000,29779.98000000,1777.93444400,1609583399999,52721869.46383769,34213,873.02762400,25895580.29464629,0
1609583400.0,29779.99000000,29799.94000000,29669.49000000,29680.99000000,537.24789300,1609585199999,15972619.29485584,15253,245.99041800,7313647.21865855,0
1609585200.0,29679.51000000,29780.53000000,29622.79000000,29669.70000000,610.44269800,1609586999999,18137118.42870220,15461,296.60609400,8812649.10535268,0
1609587000.0,29669.70000000,29771.39000000,29640.89000000,29755.00000000,754.59395700,1609588799999,22433826.99484786,14110,301.58283200,8965776.71154315,0
1609588800.0,29754.99000000,30433.00000000,29741.39000000,30289.70000000,6822.08656900,1609590599999,205092151.24061188,103416,4550.44362900,136735454.50150774,0
1609590600.0,30290.82000000,30888.00000000,30176.35000000,30604.03000000,5950.47947500,1609592399999,181933540.44395296,96620,3143.16946000,96095703.69171284,0
1609592400.0,30604.03000000,30900.00000000,30521.00000000,30849.69000000,3102.39345000,1609594199999,95308172.67501801,64484,1635.65345100,50255558.78966004,0
1609594200.0,30849.70000000,31561.87000000,30750.00000000,31541.17000000,6080.03625300,1609595999999,189554523.99559300,91219,3364.85903000,104915517.01395155,0
1609596000.0,31546.06000000,31567.89000000,31065.00000000,31087.39000000,3989.21904700,1609597799999,124869288.87994840,70227,1823.37568700,57082153.92610604,0
1609597800.0,31091.19000000,31335.68000000,31086.83000000,31290.53000000,2458.56485000,1609599599999,76740075.65668625,45053,1281.45127100,40000873.79500079,0
1609599600.0,31290.53000000,31400.00000000,31236.37000000,31374.63000000,1546.57280100,1609601399999,48471371.71756908,33626,787.51605100,24682209.40125650,0
1609601400.0,31374.63000000,31800.00000000,31340.00000000,31691.29000000,4079.62095400,1609603199999,128963777.50568627,64328,2148.97492200,67920742.53961200,0
1609603200.0,31691.09000000,32420.00000000,31616.42000000,32313.17000000,6369.44603600,1609604999999,204578872.25589930,110946,3270.08530200,105031214.04745342,0
1609605000.0,32315.39000000,33000.00000000,32030.00000000,32482.28000000,9062.83915000,1609606799999,295486278.43617788,132569,4434.10427100,144633374.12304651,0
1609606800.0,32484.28000000,32750.00000000,32394.77000000,32606.00000000,3287.81478800,1609608599999,107159211.54802538,58535,1738.05035400,56646257.70502670,0
1609608600.0,32605.99000000,32935.00000000,32500.00000000,32856.96000000,3114.36591300,1609610399999,101942379.91407626,47603,1662.84869300,54442524.16604115,0
1609610400.0,32856.95000000,32909.93000000,32421.00000000,32741.38000000,3071.26269300,1609612199999,100212207.07883478,49101,1369.78722200,44707706.97111771,0
1609612200.0,32741.39000000,33300.00000000,32616.48000000,32999.98000000,4099.03271900,1609613999999,135151247.04234039,58892,2361.21564700,77862618.44080912,0
1609614000.0,32999.98000000,33100.02000000,32690.00000000,33014.63000000,3323.83038400,1609615799999,109544148.99056498,53800,1707.61954600,56288713.43799769,0
1609615800.0,33014.62000000,33220.00000000,32980.18000000,33027.20000000,2521.02611500,1609617599999,83447649.29978196,46721,1366.66527800,45238690.60692010,0
1609617600.0,33027.20000000,33061.37000000,32100.00000000,32237.25000000,6843.07922200,1609619399999,222789322.03694389,88783,3138.65678500,102228482.53921376,0
1609619400.0,32234.24000000,32433.57000000,30550.00000000,30667.22000000,8890.20389000,1609621199999,281693023.05646053,124337,4008.53303700,127136961.18290154,0
1609621200.0,30669.43000000,32005.94000000,30300.00000000,31615.18000000,8180.41134000,1609622999999,256459889.75426474,118313,4243.07368900,132961341.70013040,0
1609623000.0,31615.18000000,31857.83000000,31376.87000000,31694.59000000,2214.70930200,1609624799999,70054037.18731903,43631,1042.43449500,32985339.51289332,0
1609624800.0,31693.53000000,32200.00000000,31424.96000000,32199.49000000,1917.88505700,1609626599999,61019160.19300859,46620,908.23574000,28926990.85590947,0
1609626600.0,32199.49000000,32311.92000000,32050.02000000,32145.66000000,1961.17703700,1609628399999,63170128.38126294,44952,858.24141100,27648350.74716081,0
1609628400.0,32143.53000000,32195.53000000,31500.00000000,31965.93000000,2806.94461100,1609630199999,89514804.91831558,51814,1309.73536200,41777693.82225688,0
1609630200.0,31962.56000000,32246.67000000,31773.82000000,32178.33000000,1815.39572700,1609631999999,58042715.70184510,33569,884.92951900,28295800.83476271,0
1609632000.0,32176.45000000,32259.89000000,31962.99000000,32199.99000000,1458.57362800,1609633799999,46868685.64542819,31848,721.45833900,23187495.68727698,0
1609633800.0,32199.99000000,32497.80000000,32199.98000000,32447.94000000,1887.48851300,1609635599999,61137567.77730083,31624,1037.29373900,33596139.34954670,0
1609635600.0,32447.95000000,32640.97000000,32201.00000000,32626.58000000,1623.76874200,1609637399999,52680981.44471354,34051,901.69262800,29258891.42258762,0
1609637400.0,32626.59000000,32790.07000000,32503.90000000,32585.09000000,1777.38346500,1609639199999,58092418.24862255,36641,869.12596100,28412116.65320790,0
1609639200.0,32583.04000000,32800.00000000,32550.00000000,32782.86000000,1013.07517600,1609640999999,33098306.48870237,24290,493.10306600,16114349.26009545,0
1609641000.0,32782.86000000,32884.09000000,32701.00000000,32741.67000000,1004.13458300,1609642799999,32941238.73930150,23936,517.39509700,16975268.54511682,0
1609642800.0,32741.68000000,32756.00000000,32587.00000000,32645.68000000,1002.33889700,1609644599999,32746967.88927442,20548,401.32284500,13111563.96243871,0
1609644600.0,32645.68000000,32733.99000000,32404.00000000,32573.87000000,1123.53990300,1609646399999,36600509.56981403,25667,498.59639600,16244687.57217779,0
1609646400.0,32576.11000000,32711.38000000,32450.00000000,32579.77000000,969.20650300,1609648199999,31586027.33338193,20746,466.07854300,15188624.90650135,0
1609648200.0,32579.77000000,33250.00000000,32575.00000000,33192.53000000,2466.86448100,1609649999999,81206719.33542395,40171,1579.60668400,52020703.75256527,0
1609650000.0,33192.53000000,34083.68000000,33109.44000000,33984.27000000,6762.02932900,1609651799999,228198690.93923387,113859,3751.29701800,126559041.47386808,0
1609651800.0,33978.28000000,34180.00000000,33629.34000000,33758.67000000,3593.04098600,1609653599999,121969120.15759655,62953,1762.37442000,59831851.72019962,0
1609653600.0,33758.67000000,34110.05000000,33651.12000000,33855.54000000,2599.66942500,1609655399999,88110972.04300135,53255,1320.68208000,44762945.41280343,0
1609655400.0,33855.55000000,34080.00000000,33823.29000000,33967.13000000,1927.24154900,1609657199999,65440664.90404439,41831,1039.65551000,35305586.82718478,0
1609657200.0,33967.13000000,34566.66000000,33737.19000000,34487.56000000,3383.98587200,1609658999999,115736926.44926195,54610,1787.02139000,61122579.63279048,0
1609659000.0,34487.56000000,34778.11000000,34011.06000000,34452.34000000,4584.08815100,1609660799999,158140896.57545505,80727,2048.10683700,70678674.79489359,0
1609660800.0,34451.78000000,34561.08000000,33757.29000000,34403.68000000,3935.40760300,1609662599999,134517809.99509274,68237,1830.31248200,62582261.47369295,0
1609662600.0,34405.01000000,34670.41000000,34271.15000000,34367.68000000,2211.36650900,1609664399999,76195331.05716043,42558,1116.92862200,38495502.02384857,0
1609664400.0,34367.35000000,34588.88000000,33856.63000000,34026.68000000,3523.62928600,1609666199999,120559511.14171967,65025,1584.48269500,54231690.70996553,0
1609666200.0,34031.16000000,34247.91000000,33800.00000000,34190.55000000,2529.04968600,1609667999999,86153948.24603761,49565,1161.56823000,39577249.76280532,0
1609668000.0,34189.98000000,34350.00000000,33403.00000000,33739.36000000,4132.43155600,1609669799999,139997681.62058844,72297,1928.28487900,65339141.79362302,0
1609669800.0,33739.36000000,34119.01000000,33520.65000000,33877.96000000,2202.79508600,1609671599999,74617978.41416959,48221,1110.55205500,37621791.91231977,0
1609671600.0,33877.96000000,34200.00000000,33787.55000000,33933.33000000,1987.96368500,1609673399999,67669545.13355899,46564,1044.83989600,35562839.91225609,0
1609673400.0,33933.33000000,34450.00000000,33928.75000000,34413.53000000,2128.88945600,1609675199999,72865536.01181582,45698,1210.19797800,41423947.90055014,0
1609675200.0,34413.53000000,34600.00000000,34206.10000000,34291.85000000,2548.97827200,1609676999999,87700005.44809362,49509,1347.34292300,46371092.78475103,0
1609677000.0,34293.53000000,34354.53000000,33928.75000000,34103.72000000,1997.30520900,1609678799999,68130588.28230156,40391,918.91879400,31344402.57907219,0
1609678800.0,34103.73000000,34385.02000000,34100.73000000,34162.14000000,1384.62937400,1609680599999,47419551.87703057,32238,692.04671000,23701409.75827770,0
1609680600.0,34164.10000000,34193.66000000,33800.00000000,33880.00000000,2989.10900200,1609682399999,101611928.96866328,55719,1358.51409100,46188764.94241245,0
1609682400.0,33877.98000000,34150.00000000,33641.02000000,33926.99000000,2550.92273400,1609684199999,86681462.81355546,50012,1194.77077200,40606688.07079287,0
1609684200.0,33927.00000000,34078.53000000,33450.00000000,33811.54000000,3377.88282900,1609685999999,113956689.14342109,62745,1705.94024900,57533071.71182608,0
1609686000.0,33811.54000000,33873.45000000,32910.81000000,33015.19000000,4684.09590500,1609687799999,156179263.64927635,76886,1962.54858500,65469953.05946920,0
1609687800.0,33015.19000000,33645.00000000,32727.00000000,33506.62000000,3707.15385200,1609689599999,123403625.30557234,63205,1830.16614400,60931065.75293265,0
1609689600.0,33505.15000000,33822.69000000,33380.01000000,33422.59000000,3341.94242100,1609691399999,112390850.69777273,61512,1595.93409500,53664594.97824732,0
1609691400.0,33422.58000000,33532.15000000,32650.00000000,32676.74000000,4641.79670400,1609693199999,153640708.27675390,67666,2285.76791100,75677118.46713016,0
1609693200.0,32676.75000000,33190.00000000,32454.73000000,33080.11000000,5257.76391700,1609694999999,172447383.75274176,86989,2447.93490400,80324388.14601761,0
1609695000.0,33080.09000000,33333.33000000,32818.18000000,32909.27000000,2190.04524600,1609696799999,72364629.24111073,48767,1195.85846000,39527776.67974583,0
1609696800.0,32907.51000000,33031.57000000,32500.00000000,32521.79000000,2094.40002600,1609698599999,68661868.79591823,45608,1026.32110900,33662043.74792185,0
1609698600.0,32531.53000000,32834.30000000,32267.00000000,32769.76000000,2612.79991700,1609700399999,85088793.25969798,48904,1329.19865000,43297591.57923753,0
1609700400.0,32769.79000000,32930.00000000,32540.00000000,32626.55000000,1286.96516600,1609702199999,42153998.69577740,36907,583.87542700,19128635.65815321,0
1609702200.0,32626.67000000,32800.52000000,32455.71000000,32772.21000000,1001.47424600,1609703999999,32671550.26164614,36359,488.44166400,15936904.92604917,0
1609704000.0,32775.10000000,33736.34000000,32727.10000000,33697.14000000,3347.60439600,1609705799999,111619900.23470971,63740,1836.41141800,61225051.59848053,0
1609705800.0,33697.07000000,33816.00000000,33443.38000000,33726.21000000,2073.07378700,1609707599999,69762983.92805160,47686,1082.97407900,36452082.05932720,0
1609707600.0,33725.72000000,33861.92000000,33550.00000000,33729.07000000,1172.52735600,1609709399999,39523771.27496745,41517,588.88350000,19853272.43878111,0
1609709400.0,33729.07000000,33765.85000000,33506.00000000,33558.34000000,950.54063600,1609711199999,31985046.66270311,34699,463.85429500,15610894.61489219,0
1609711200.0,33559.06000000,33661.10000000,33210.43000000,33500.79000000,1099.40958000,1609712999999,36767922.07177927,31756,527.02646300,17622020.26950451,0
1609713000.0,33503.59000000,33605.08000000,33000.00000000,33119.14000000,1741.62351300,1609714799999,57838742.81093295,43209,724.97204800,24090720.46860450,0
1609714800.0,33119.14000000,33600.00000000,32881.57000000,33494.89000000,2287.15878500,1609716599999,75988930.15000928,47932,1104.66121200,36716432.53962230,0
1609716600.0,33494.88000000,33579.48000000,32600.00000000,33000.05000000,2790.40180700,1609718399999,92474194.72883022,60820,1275.99197800,42287510.63828107,0
1609718400.0,33000.05000000,33111.44000000,32657.54000000,32789.38000000,2362.05110000,1609720199999,77743362.30409636,51739,1172.89344800,38606236.73723855,0
1609720200.0,32789.37000000,32878.46000000,32400.25000000,32843.88000000,2430.15573100,1609721999999,79347417.72456706,50564,1164.42860200,38033832.80424900,0
1609722000.0,32843.89000000,32954.30000000,32620.01000000,32696.48000000,1374.07077200,1609723799999,45057933.40188998,33405,661.74985100,21702384.58218004,0
1609723800.0,32696.48000000,33327.00000000,32602.47000000,33191.04000000,2015.95310000,1609725599999,66665345.72966557,43827,958.14924600,31671520.56392670,0
1609725600.0,33191.05000000,33318.53000000,33012.02000000,33066.88000000,1316.59561300,1609727399999,43666173.23741915,34154,627.06115400,20799577.56126010,0
1609727400.0,33066.87000000,33588.00000000,32958.38000000,33454.22000000,1863.75517000,1609729199999,62099083.79293624,39020,938.67565200,31281244.34009490,0
1609729200.0,33454.21000000,33499.99000000,33300.00000000,33302.33000000,1587.14444000,1609730999999,53029059.34983518,35203,735.17811800,24563059.36610624,0
1609731000.0,33305.66000000,33510.71000000,33160.00000000,33505.16000000,1587.06469400,1609732799999,52856578.32123121,39343,815.78794200,27173157.35762151,0
1609732800.0,33505.15000000,33600.00000000,33256.00000000,33304.55000000,1823.57387400,1609734599999,60986723.30370710,38316,877.84574400,29361407.33572517,0
1609734600.0,33305.07000000,33369.83000000,33186.14000000,33257.55000000,1343.45539900,1609736399999,44709137.51020289,32402,704.44094400,23444688.20416815,0
1609736400.0,33257.56000000,33315.90000000,33044.01000000,33230.86000000,1893.81038800,1609738199999,62854683.79575171,37117,896.98617400,29775142.85855355,0
1609738200.0,33230.87000000,33298.00000000,32802.25000000,32813.01000000,2096.89049200,1609739999999,69243563.47816369,49878,1015.46339600,33534288.19127101,0
1609740000.0,32813.01000000,33408.00000000,32813.00000000,33234.44000000,2259.48123800,1609741799999,74818294.46763583,44316,1304.75860700,43202501.25183843,0
1609741800.0,33232.79000000,33250.00000000,32834.06000000,33100.02000000,2509.28369000,1609743599999,82861381.89645888,49475,1360.36557000,44928113.23753882,0
1609743600.0,33100.02000000,33148.69000000,31505.00000000,32341.15000000,6456.02950100,1609745399999,208995429.22845301,103280,3312.07360500,107208054.65154141,0
1609745400.0,32341.15000000,32500.00000000,31800.00000000,32068.84000000,3016.34732700,1609747199999,96932690.73889543,59950,1544.59545800,49643315.82729943,0
1609747200.0,32068.84000000,32567.88000000,32056.45000000,32157.37000000,2479.27232200,1609748999999,80117688.26609398,57863,1191.40600800,38495378.07381156,0
1609749000.0,32157.36000000,32282.26000000,31450.00000000,32045.14000000,4049.98092600,1609750799999,129015310.13702366,67264,1807.38172500,57607581.05849774,0
1609750800.0,32045.15000000,32152.15000000,31520.00000000,31583.14000000,2601.29106500,1609752599999,82805780.74411350,51050,1201.42154700,38235268.01989595,0
1609752600.0,31583.14000000,31583.15000000,30248.85000000,31038.63000000,8670.60546600,1609754399999,268516154.75206752,122005,3837.26033500,118887474.22973618,0
1609754400.0,31038.35000000,31227.33000000,28130.00000000,29071.89000000,11967.53347500,1609756199999,353025274.08270032,190704,5432.91096500,160481621.09612293,0
1609756200.0,29071.16000000,30435.89000000,28830.10000000,30270.76000000,7409.29770400,1609757999999,220604077.23372172,114926,3790.51929200,112821104.87017749,0
1609758000.0,30270.76000000,30533.01000000,29400.00000000,30213.19000000,5920.93028900,1609759799999,177725921.44737887,94792,2807.06763400,84333121.56323328,0
1609759800.0,30214.55000000,30900.20000000,29900.00000000,30743.06000000,3492.55977800,1609761599999,106007211.43595124,75389,1732.74509300,52623279.99984488,0
1609761600.0,30742.99000000,31232.07000000,30454.25000000,31021.94000000,4693.68260000,1609763399999,144784087.57955824,82026,2291.76346700,70685827.55259279,0
1609763400.0,31018.33000000,31434.07000000,30860.00000000,31219.02000000,3623.19822800,1609765199999,112943330.98977705,71216,1637.41200700,51058203.17620361,0
1609765200.0,31219.03000000,31227.14000000,30600.00000000,31149.20000000,3210.38222900,1609766999999,99241453.71088158,57026,1457.41018500,45046104.58645284,0
1609767000.0,31149.20000000,31400.00000000,30806.08000000,31400.00000000,2264.27255800,1609768799999,70450603.09758769,44514,1143.54293100,35597830.32350911,0
1609768800.0,31400.00000000,31800.00000000,31400.00000000,31735.20000000,3344.99493600,1609770599999,105842121.75729055,56002,1660.27738300,52538901.61633402,0
1609770600.0,31735.20000000,32167.93000000,31640.81000000,32113.68000000,4134.38865100,1609772399999,131904699.86406395,60395,1921.40250300,61314216.52590619,0
1609772400.0,32113.68000000,32185.67000000,31659.90000000,32033.27000000,3097.51405700,1609774199999,98975745.61650189,53868,1414.69013900,45190695.90884129,0
1609774200.0,32032.47000000,32032.47000000,31550.00000000,31745.72000000,2224.10619400,1609775999999,70585077.76747455,45513,1091.01720800,34628458.09535085,0
1609776000.0,31745.71000000,31920.00000000,30748.35000000,31083.50000000,5152.78565800,1609777799999,161129655.18574780,80431,2560.97558800,80057938.96940262,0
1609777800.0,31083.50000000,31423.58000000,30723.00000000,31320.31000000,3021.50012500,1609779599999,93913883.89350330,53251,1626.53934300,50563208.17743298,0
1609779600.0,31320.30000000,31523.01000000,30892.69000000,31002.82000000,2387.50241500,1609781399999,74478134.93762555,47998,1285.66683800,40110310.27754698,0
1609781400.0,31004.95000000,31100.00000000,30626.36000000,31024.17000000,2575.06031400,1609783199999,79497265.90180023,48734,1328.03055200,41001460.89735451,0
1609783200.0,31022.25000000,31445.00000000,31001.00000000,31442.45000000,1983.15832400,1609784999999,61861262.10926876,41678,1176.06506800,36691230.80551695,0
1609785000.0,31435.65000000,31465.44000000,31062.93000000,31165.16000000,1378.28154600,1609786799999,43086818.76206354,31713,720.82885900,22540092.84765786,0
1609786800.0,31165.16000000,31471.92000000,31104.99000000,31405.64000000,1363.02291400,1609788599999,42610749.29256365,28351,688.37328600,21525187.32332752,0
1609788600.0,31405.64000000,31855.75000000,31400.55000000,31665.51000000,2025.34930700,1609790399999,64147999.09397436,43411,1065.01541600,33732200.36559544,0
1609790400.0,31665.52000000,31830.95000000,31344.23000000,31384.22000000,1748.89027300,1609792199999,55193894.63861818,36328,809.64578200,25556060.62163601,0
1609792200.0,31384.21000000,31500.00000000,31210.00000000,31244.97000000,1102.07281400,1609793999999,34577093.44808631,28583,519.52699200,16302812.12904130,0
